20230819 11:44:59
time,state,pressure,temperature,altitude,description
11:44:59,Rising,1011.1664477055533,36.45871273596422,18.65441205915977
11:44:59,Rising,1011.1664477055533,36.45871273596422,0.0
11:45:01,Rising,1011.1694897803559,36.41311093429103,-0.030013137740876772
11:45:02,Rising,1011.1475715706614,36.33710798388929,0.16181709529000798
11:45:04,Rising,1011.205525509192,36.2763056707161,-0.3610752762792373
11:45:05,Rising,1011.0823660553579,36.23577081855037,0.7397826792912028
11:45:07,Rising,1011.1459479627939,36.22563710841932,0.1695835266662229
11:45:09,Rising,1011.0883643912708,36.144567469280446,0.6803449271461375
11:45:10,Rising,1011.1366097725939,36.09389898265363,0.24518070983325657
11:45:12,Rising,1011.1482370270687,36.05336421430693,0.13860843933368017
11:45:13,Rising,1011.1319144672191,36.02802999354899,0.2831875717956578
11:45:15,Rising,1011.1588690947541,36.02802999354899,0.041892311017981854
11:45:17,Rising,1011.0490690090533,36.05843105933163,1.02679519609271
11:45:18,Rising,1011.1279546949779,36.08883213559166,0.32236691097861225
11:45:20,Rising,1011.0557376261327,36.09389898265363,0.9693366598535569
11:45:21,Rising,1011.0980149498911,36.134433769626774,0.5932855203705465
11:45:23,Rising,1011.1133298805405,36.17496857522637,0.4586387513426473
11:45:25,Rising,1011.0950231183388,36.180035427236,0.6229207486872426
11:45:26,Rising,1011.1026777359403,36.20030283818487,0.5556184605702192
11:45:28,Rising,1011.065059073236,36.22563710841932,0.8941899965933935
11:45:29,Rising,1011.0727093508045,36.245904529845575,0.82693165006717
11:45:31,Rising,1011.0793529823958,36.28137252854649,0.7696381685221674
11:45:33,Rising,1011.0823660553579,36.23577081855037,0.7397826792912028
11:45:34,Rising,1011.0360876922874,36.25603824230493,1.1556802383060436
11:45:36,Rising,1011.0091234976904,36.25603824230493,1.3972740703327098
11:45:38,Rising,1011.0533937173615,36.26617195592844,1.0012694736349346
11:45:39,Rising,1011.0640560040727,36.24083767405246,0.9041368941163235
11:45:41,Rising,1011.0757158556954,36.20030283818487,0.7971291071033129
11:45:42,Rising,1011.0370924341448,36.24083767405246,1.1457053065398135
11:45:44,Rising,1011.109329440966,36.23577081855037,0.4982327481582054
11:45:46,Rising,1011.063051904813,36.25603824230493,0.9140939144503335
11:45:47,Rising,1011.0890116484406,36.27123881317675,0.6824643319305856
11:45:49,Rising,1011.070699863731,36.2763056707161,0.8468506245914256
11:45:50,Rising,1011.0340751179916,36.286439386667915,1.1756604811751714
11:45:52,Rising,1011.0773391157833,36.311773681640624,0.7895924627102779
11:45:54,Rising,1011.0859920062576,36.316840541508284,0.7123727965419739
11:45:55,Rising,1011.0839737593392,36.347241706826026,0.7323624298201636
11:45:57,Rising,1011.0570056732469,36.347241706826026,0.9740487293874125
11:45:58,Rising,1011.0463298657304,36.37257601926103,1.0713413139374488
11:46:00,Rising,1011.0722864155401,36.387776610214495,0.839655538163047
11:46:02,Rising,1011.0626206992865,36.397910338972,0.9269317751480237
11:46:03,Rising,1011.0259836026468,36.40804406889365,1.2559868085468153
11:46:05,Rising,1011.0789101054417,36.42324466595892,0.782513930605873
11:46:07,Rising,1011.1318382195382,36.43844526564353,0.3090095772323167
11:46:08,Rising,1011.0605906012951,36.428311532229415,0.9470534572076588
11:46:10,Rising,1011.1038500301252,36.453645867947486,0.5608413186908834
11:46:11,Rising,1011.1577952886942,36.453645867947486,0.07725542397870555
11:46:13,Rising,1011.0941809705603,36.463779604271984,0.648153483528386
11:46:15,Rising,1011.1298060502562,36.468846472870794,0.3290897978352447
11:46:16,Rising,1011.0931628261045,36.478980210941515,0.6582293320257477
11:46:18,Rising,1011.0834921229637,36.489113950176396,0.7455675526443386
11:46:20,Rising,1011.1007952081367,36.49924769057543,0.5910610951129769
11:46:21,Rising,1011.1180984141604,36.50938143213862,0.43654655966777156
11:46:23,Rising,1011.2433035646291,36.51951517486596,-0.6853883381217187
11:46:24,Rising,1011.179681058063,36.529648918757445,-0.11437802965685506
11:46:26,Rising,1011.1969850669196,36.53978266381309,-0.2689237339680268
11:46:28,Rising,1011.1603357141735,36.54991641003289,0.06030032497574922
11:46:29,Rising,1011.1689873838826,36.55498328357935,-0.0169726570482176
